timestamp,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,hand_state,command
7.66,Middle_PIP,-0.07737200395841744,0.0,-0.032592425635423056,0.0,-0.2,0.0,0.6194263422125553,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Middle_DIP,-0.07162624023370262,0.0,-0.05661483598950184,0.0,-0.2,0.0,0.21126481863534846,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Middle_Tip,-0.05377584691854927,0.0,-0.06470949215850176,0.0,-0.2,0.0,-0.23805634977447954,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.877536665059127,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Ring_PIP,-0.07124360552273369,0.0112,-0.03341050406960938,0.0,-0.2,0.0,0.5432455481138384,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Ring_DIP,-0.06161404462337241,0.0112,-0.05484695799476903,0.0,-0.2,0.0,0.07153923485616076,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Ring_Tip,-0.04201671196347508,0.0112,-0.057672653062769405,0.0,-0.2,0.0,-0.4266606823954736,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.9997153654093459,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Pinky_PIP,-0.08036231974351288,0.0201,-0.0015789278570341827,0.0,-0.2,0.0,0.9986205861488576,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Pinky_DIP,-0.09826307044640323,0.0201,-0.0034665518325574713,0.0,-0.2,0.0,0.9975750214388446,"thumb open, index open, middle open, ring open, pinky open",STOP
7.66,Pinky_Tip,-0.11717802672023399,0.0201,-0.006118801662243624,0.0,-0.2,0.0,0.9960400820970997,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Thumb_CMC,-0.0253,0.0249,0.0,-0.08883564374798276,-0.2,-0.23055759764835831,0.9041973423291035,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Thumb_MCP,-0.046585385198073676,0.036509790673929954,-0.021941630237453994,-0.16732759168394612,-0.2,-0.4143043698618595,0.6249417504429517,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Thumb_IP,-0.04191019620379851,0.045223118949064424,-0.04888435686705758,-0.20859425034608645,-0.2,-0.5152622270138003,0.22386616090073497,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Thumb_Tip,-0.018584421550119197,0.04225898589603201,-0.06534072803599067,-0.20605950439685283,-0.2,-0.5149162351106487,-0.2179000523821041,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.8380937375194784,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Index_PIP,-0.06836344502321973,-0.0111,-0.0349302428851255,0.0,-0.2,0.0,0.40389147633643296,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Index_DIP,-0.05434958332896022,-0.0111,-0.0503007236978446,0.0,-0.2,0.0,-0.15936650794497698,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Index_Tip,-0.03659945670512137,-0.0111,-0.04441659208496514,0.0,-0.2,0.0,-0.6688498846924157,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.9956398565467421,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Middle_PIP,-0.09227257332175329,0.0,-0.00776425918740486,0.0,-0.2,0.0,0.9807500208279126,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Middle_DIP,-0.11508898112743847,0.0,-0.017224784270330654,0.0,-0.2,0.0,0.9534436742421878,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Middle_Tip,-0.13112393085357424,0.0,-0.028496003693281237,0.0,-0.2,0.0,0.9161818477408565,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9964534082293,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Ring_PIP,-0.08893779994487995,0.0112,-0.006657523223733803,0.0,-0.2,0.0,0.9845469453758667,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Ring_DIP,-0.11099643626438058,0.0112,-0.014761014059417385,0.0,-0.2,0.0,0.9642459611617938,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Ring_Tip,-0.1280153390996071,0.0112,-0.024880151684982078,0.0,-0.2,0.0,0.9366101150647226,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.8454453268249214,"thumb open, index open, middle open, ring open, pinky open",STOP
